Customer ID,Transaction Amount,Category
31719,151.6,C
31737,708.78,A
31760,32.39,C
31779,2604.26,A
31785,126.96,C
31786,514.14,A
31798,448.38,B
31807,64.75,C
31816,418.02,B
31823,292.11,B
31829,299.54,B
31830,292.5,B
31876,400.82,B
31892,256.62,B
31924,78.77,C
31927,967.11,A
31929,458.48,B
31930,28.35,C
31948,197.76,B
31958,354.53,B
31959,413.05,B
31966,265.93,B
31977,850.66,A
31985,108.16,C
31993,148.68,C
32022,56.82,C
32030,154.41,C
32038,76.62,C
32068,275.93,B
32083,123.47,C
32097,250.11,B
32098,713.14,A
32138,183.76,B
32146,245.55,B
32153,55.71,C
32184,2857.19,A
32190,18.58,C
32276,23.66,C
32312,124.78,C
32321,273.0,B
32391,89.02,C
32396,11.41,C
32434,70.14,C
32460,410.41,B
32464,1714.03,A
32472,862.95,A
32477,64.29,C
32479,252.33,B
32495,210.19,B
32496,148.12,C
32580,369.4,B
32642,27.93,C
32647,219.82,B
32653,2704.69,A
32666,501.29,A
32747,164.03,C
32792,1991.13,A
32805,202.05,B
32898,346.01,B
32904,14.98,C
32910,56.23,C
32955,50.06,C
32975,38.17,C
33019,328.19,B
33033,175.09,C
33094,192.17,B
33114,687.59,A
33116,382.57,B
33148,167.2,C
33175,21.72,C
33176,148.98,C
33184,104.33,C
33245,255.94,B
33253,49.2,C
33282,63.29,C
33294,2384.46,A
33296,572.72,A
33312,49.49,C
33357,235.53,B
33373,422.04,B
33387,51.45,C
33392,354.67,B
33397,171.14,C
33419,15.63,C
33428,934.26,A
33431,11.97,C
33451,657.81,A
33465,71.78,C
33483,436.36,B
33495,100.31,C
33499,53.83,C
33507,1088.98,A
33521,370.05,B
33530,815.66,A
33543,230.34,B
33550,103.61,C
33563,365.98,B
33565,10.59,C
33588,156.93,C
33590,249.08,B
33599,487.44,A
33622,25.05,C
33660,935.17,A
33669,260.33,B
33727,303.17,B
33743,245.15,B
33760,29.13,C
33831,1250.11,A
33854,168.49,C
33928,2598.87,A
33984,56.99,C
33998,453.86,B
34026,86.53,C
34048,449.45,B
34056,951.95,A
34098,190.33,B
34108,137.25,C
34128,169.08,C
34135,2032.86,A
34142,2309.84,A
34157,38.46,C
34168,1244.98,A
34174,605.57,A
34181,103.75,C
34198,14.8,C
34206,97.21,C
34209,60.4,C
34216,55.17,C
34235,46.78,C
34271,275.65,B
34288,47.77,C
34291,60.09,C
34361,131.07,C
34378,57.96,C
34390,29.35,C
34402,78.53,C
34408,36.97,C
34413,443.68,B
34415,2770.66,A
34417,62.08,C
34433,35.87,C
34550,266.09,B
34552,205.44,B
34565,31.05,C
34614,660.99,A
34649,440.22,B
34652,70.6,C
34677,109.95,C
34715,483.49,A
34772,1650.95,A
34818,825.68,A
34858,61.49,C
34886,2175.75,A
34936,1319.78,A
34940,337.59,B
34941,579.13,A
34970,298.16,B
34975,206.02,B
34979,1020.09,A
34998,164.8,C
35009,313.72,B
35025,66.96,C
35030,82.22,C
35040,154.88,C
35065,206.71,B
35068,339.26,B
35096,2568.11,A
35100,228.42,B
35116,68.59,C
35127,255.79,B
35165,769.64,A
35205,119.7,C
35220,2016.76,A
35226,68.25,C
35227,76.57,C
35284,287.67,B
35296,203.76,B
35304,80.25,C
35324,348.86,B
35334,871.14,A
35348,198.52,B
35421,98.34,C
35431,2061.06,A
35446,112.67,C
35467,402.15,B
35469,88.49,C
35515,219.69,B
35527,466.06,B
35627,15.09,C
35667,892.51,A
35682,121.17,C
35703,79.1,C
35707,617.72,A
35726,57.2,C
35730,140.18,C
35738,21.86,C
35757,255.21,B
35821,288.03,B
35826,34.32,C
35871,64.56,C
35884,76.15,C
35920,105.04,C
35935,48.03,C
35949,48.86,C
35964,284.72,B
35973,163.56,C
35986,1482.74,A
35995,345.0,B
35999,2746.97,A
36005,165.28,C
36006,245.0,B
36015,165.3,C
36036,925.46,A
36057,185.88,B
36058,693.3,A
36076,50.49,C
36084,229.43,B
36106,349.99,B
36120,802.03,A
36271,712.02,A
36278,98.56,C
36320,211.32,B
36335,125.2,C
36349,67.94,C
36372,1079.13,A
36382,90.85,C
36397,139.33,C
36426,123.82,C
36430,33.48,C
36470,764.15,A
36490,488.64,A
36526,139.89,C
36532,45.96,C
36539,48.33,C
36567,120.4,C
36588,639.1,A
36633,199.33,B
36640,2478.16,A
36678,2845.12,A
36710,83.06,C
36730,1505.1,A
36759,27.13,C
36780,78.42,C
36782,87.92,C
36793,69.12,C
36813,385.82,B
36821,154.89,C
36846,436.93,B
36864,258.0,B
36867,112.34,C
36886,78.15,C
36903,54.58,C
36914,180.25,C
36963,136.74,C
36982,2066.09,A
36998,63.34,C
37022,158.78,C
37024,91.15,C
37029,2525.84,A
37049,41.75,C
37063,80.47,C
37118,614.78,A
37126,143.7,C
37134,40.05,C
37175,45.76,C
37184,94.21,C
37188,269.52,B
37189,462.69,B
37208,348.89,B
37233,213.13,B
37261,125.62,C
37279,64.68,C
37300,108.99,C
37307,142.9,C
37316,276.17,B
37328,921.21,A
37447,81.3,C
37451,198.3,B
37456,99.33,C
37512,190.06,B
37528,538.98,A
37543,830.46,A
37583,275.12,B
37595,232.17,B
37596,63.42,C
37626,148.68,C
37656,105.85,C
37660,92.84,C
37678,254.81,B
37681,107.39,C
37691,81.91,C
37694,154.28,C
37715,45.29,C
37748,28.55,C
37797,83.11,C
37812,1372.35,A
37828,916.9,A
37835,123.51,C
37840,38.03,C
37846,174.61,C
37894,71.58,C
37924,2535.48,A
37981,576.89,A
38038,129.79,C
38054,422.35,B
38056,2737.4,A
38085,28.6,C
38102,32.02,C
38150,106.6,C
38187,46.3,C
38192,19.58,C
38202,29.82,C
38210,182.12,C
38226,238.31,B
38246,22.65,C
38249,126.32,C
38255,138.79,C
38267,288.75,B
38272,306.0,B
38318,98.55,C
38346,161.95,C
38449,188.63,B
38451,481.62,A
38481,81.51,C
38514,46.4,C
38520,91.66,C
38523,54.06,C
38542,97.11,C
38556,144.2,C
38605,1119.85,A
38618,18.03,C
38620,1050.57,A
38631,26.66,C
38633,271.82,B
38639,238.0,B
38640,89.59,C
38681,143.81,C
38698,58.59,C
38732,40.44,C
38778,23.42,C
38790,589.86,A
38801,133.74,C
38840,394.75,B
38847,17.03,C
38850,183.24,B
38873,151.52,C
38881,33.14,C
38888,63.07,C
38918,73.61,C
38943,166.05,C
38952,2876.39,A
38960,297.46,B
38981,64.16,C
39025,81.22,C
39031,221.59,B
39035,95.41,C
39051,34.43,C
39076,175.92,C
39127,88.68,C
39130,229.2,B
39134,739.53,A
39145,14.83,C
39149,13.74,C
39163,24.45,C
39197,1109.9,A
39213,311.6,B
39222,122.72,C
39276,51.72,C
39312,69.07,C
39319,78.66,C
39333,2325.62,A
39346,125.78,C
39364,30.9,C
39384,823.56,A
39409,136.42,C
39412,56.83,C
39473,132.8,C
39481,74.43,C
39496,35.43,C
39505,331.25,B
39555,678.74,A
39576,356.65,B
39647,173.37,C
39652,2222.43,A
39683,112.63,C
39688,612.87,A
39700,73.07,C
39716,187.01,B
39737,124.28,C
39749,70.64,C
39759,2442.34,A
39790,2250.32,A
39828,181.38,C
39862,75.23,C
39866,144.0,C
39885,453.13,B
39889,275.88,B
39899,171.62,C
39905,410.6,B
39950,221.74,B
39982,52.91,C
39983,145.27,C
39993,356.59,B
40000,549.85,A
40026,66.35,C
40075,197.27,B
40076,186.52,B
40087,805.61,A
40092,191.36,B
40103,442.13,B
40161,71.8,C
40176,131.84,C
40192,123.03,C
40226,110.65,C
40238,137.38,C
40308,56.41,C
40312,920.47,A
40317,1414.15,A
40324,23.35,C
40352,64.54,C
40372,297.24,B
40373,38.09,C
40409,343.04,B
40412,218.15,B
40426,88.09,C
40441,159.63,C
40449,155.3,C
40503,346.59,B
40522,428.68,B
40559,211.95,B
40603,193.57,B
40629,80.83,C
40641,48.23,C
40644,2435.23,A
40657,352.83,B
40680,728.54,A
40758,191.66,B
40802,14.38,C
40838,970.33,A
40901,30.09,C
40928,196.66,B
40938,53.32,C
40948,282.61,B
40952,138.79,C
41021,37.56,C
41025,2557.47,A
41027,1557.83,A
41054,1595.48,A
41062,2499.4,A
41063,125.66,C
41081,75.07,C
41090,164.82,C
41126,123.33,C
41165,725.54,A
41174,1362.85,A
41196,1854.31,A
41251,1475.8,A
41270,151.63,C
41332,43.65,C
41347,66.32,C
41361,783.15,A
41374,40.29,C
41392,993.87,A
41404,118.54,C
41408,181.09,C
41417,486.88,A
41419,121.52,C
41444,1414.67,A
41458,704.26,A
41508,91.92,C
41509,77.11,C
41520,136.51,C
41527,589.65,A
41584,17.28,C
41645,550.34,A
41700,1820.59,A
41721,499.45,A
41747,99.14,C
41749,160.25,C
41774,2446.73,A
41788,91.07,C
41791,224.02,B
41797,320.06,B
41799,193.02,B
41808,676.43,A
41815,103.24,C
41880,94.7,C
41913,256.88,B
41914,158.3,C
41918,197.98,B
41922,482.64,A
41945,703.53,A
42001,98.22,C
42012,121.8,C
42014,81.05,C
42048,2649.03,A
42055,19.06,C
42060,442.44,B
42071,40.36,C
42075,1274.07,A
42078,240.7,B
42087,17.32,C
42096,146.27,C
42107,888.64,A
42132,957.72,A
42193,2335.24,A
42194,125.25,C
42231,305.77,B
42237,105.1,C
42256,44.84,C
42264,114.24,C
42270,51.35,C
42272,36.51,C
42298,2015.04,A
42327,165.77,C
42371,17.55,C
42398,86.94,C
42411,199.85,B
42469,525.22,A
42473,71.33,C
42492,744.97,A
42493,1138.15,A
42498,180.04,C
42550,217.04,B
42577,76.47,C
42590,67.39,C
42623,186.49,B
42674,322.83,B
42697,32.41,C
42749,38.98,C
42751,1196.34,A
42754,37.08,C
42789,747.81,A
42820,258.29,B
42821,55.27,C
42823,843.84,A
42832,36.91,C
42833,598.84,A
42865,504.23,A
42882,31.13,C
42909,2588.46,A
42913,816.09,A
42921,118.58,C
42937,122.9,C
42969,91.51,C
42977,46.3,C
43037,1206.32,A
43041,288.87,B
43044,50.95,C
43063,767.92,A
43104,250.98,B
43117,136.1,C
43168,2417.93,A
43174,218.18,B
43224,88.03,C
43229,99.4,C
43232,130.74,C
43261,43.11,C
43286,98.64,C
43294,660.31,A
43305,95.69,C
43342,691.99,A
43396,2066.23,A
43423,183.9,B
43440,2143.55,A
43450,24.62,C
43458,116.12,C
43468,490.79,A
43482,105.38,C
43502,367.87,B
43563,12.21,C
43569,67.1,C
43574,2496.7,A
43578,104.56,C
43579,1224.03,A
43586,444.02,B
43595,459.03,B
43603,206.39,B
43614,40.98,C
43646,118.93,C
43663,55.25,C
43669,81.9,C
43675,685.78,A
43679,71.37,C
43681,87.22,C
43687,153.67,C
43697,132.11,C
43698,94.58,C
43709,40.85,C
43713,117.4,C
43722,234.14,B
43725,1555.53,A
43727,65.74,C
43729,625.46,A
43762,51.37,C
43820,212.64,B
43830,81.56,C
43837,1159.51,A
43865,2230.31,A
43873,67.28,C
43901,39.63,C
43903,284.5,B
43906,229.45,B
43913,20.25,C
44022,35.88,C
44038,35.7,C
44039,592.15,A
44086,613.84,A
44117,1767.2,A
44126,39.94,C
44131,2813.14,A
44136,424.58,B
44154,382.43,B
44168,943.3,A
44184,63.18,C
44194,49.65,C
44219,179.76,C
44222,63.41,C
44240,133.51,C
44246,17.8,C
44264,437.2,B
44277,240.87,B
44279,2000.93,A
44336,126.31,C
44364,127.66,C
44396,415.49,B
44399,106.54,C
44404,18.62,C
44417,146.25,C
44452,29.93,C
44575,662.89,A
44579,71.17,C
44580,133.8,C
44624,603.01,A
44629,48.51,C
44635,53.5,C
44639,177.79,C
44727,2521.92,A
44820,61.88,C
44823,234.42,B
44855,186.38,B
44873,61.61,C
44999,61.37,C
45014,254.08,B
45024,51.77,C
45036,1433.49,A
45084,73.04,C
45112,297.71,B
45141,2283.82,A
45157,263.74,B
45170,127.76,C
45189,586.29,A
45193,225.3,B
45207,55.83,C
45235,1785.39,A
45240,154.65,C
45241,871.68,A
45263,44.67,C
45398,254.64,B
45420,2034.29,A
45424,1601.21,A
45442,58.53,C
45445,59.62,C
45464,259.77,B
45477,90.62,C
45493,1099.68,A
45635,1923.26,A
45639,243.37,B
45662,282.85,B
45693,168.97,C
45694,305.1,B
45697,23.67,C
45708,54.98,C
45727,44.43,C
45732,651.22,A
45799,778.5,A
45806,122.14,C
45817,44.97,C
45820,62.73,C
45827,1597.25,A
45865,473.64,A
45892,84.08,C
45922,585.06,A
45925,115.29,C
45965,1134.16,A
45970,103.78,C
45974,323.17,B
45979,2557.01,A
46013,277.84,B
46020,1101.43,A
46028,359.33,B
46074,282.47,B
46078,815.12,A
46136,228.34,B
46186,219.63,B
46210,70.08,C
46270,263.51,B
46271,555.49,A
46309,70.66,C
46319,1498.93,A
46371,170.05,C
46387,269.29,B
46388,605.09,A
46393,422.57,B
46401,128.47,C
46445,61.11,C
46446,175.84,C
46485,110.0,C
46486,564.38,A
46492,253.82,B
46508,126.24,C
46532,24.82,C
46542,25.4,C
46559,2700.34,A
46586,487.57,A
46600,721.99,A
46630,359.88,B
46647,28.13,C
46665,94.69,C
46671,546.26,A
46678,43.67,C
46690,204.02,B
46764,56.56,C
46792,280.06,B
46838,78.53,C
46857,143.66,C
46871,102.54,C
46872,1335.9,A
46891,851.42,A
46915,920.59,A
46950,409.12,B
46969,59.4,C
46991,154.89,C
47004,295.32,B
47028,71.47,C
47029,253.22,B
47035,99.97,C
47038,125.45,C
47061,198.46,B
47063,1830.66,A
47072,39.55,C
47077,634.17,A
47103,386.69,B
47125,99.63,C
47137,36.09,C
47156,2358.73,A
47162,1359.61,A
47187,43.67,C
47211,176.08,C
47233,64.05,C
47274,68.03,C
47276,127.5,C
47290,378.59,B
47353,241.56,B
47374,15.67,C
47383,1609.05,A
47416,2292.96,A
47421,374.75,B
47442,86.22,C
47465,203.9,B
47473,147.1,C
47489,52.24,C
47525,1640.24,A
47544,357.98,B
47545,94.47,C
47551,194.26,B
47555,257.36,B
47582,1462.07,A
47595,579.15,A
47608,221.47,B
47615,49.0,C
47660,437.43,B
47670,262.56,B
47686,284.7,B
47719,178.74,C
47728,188.72,B
47763,18.5,C
47785,48.47,C
47795,894.6,A
47835,125.21,C
47905,937.61,A
47922,15.03,C
48004,2657.74,A
48012,39.42,C
48026,157.72,C
48032,1957.32,A
48034,593.89,A
48036,72.98,C
48040,949.0,A
48057,309.48,B
48115,114.54,C
48118,174.3,C
48126,1252.07,A
48150,20.3,C
48167,123.29,C
48172,57.88,C
48184,309.01,B
48198,1379.25,A
48200,224.33,B
48214,159.75,C
48242,171.02,C
48261,281.01,B
48262,811.53,A
48263,442.38,B
48269,53.43,C
48282,2217.24,A
48291,438.85,B
48302,1401.74,A
48311,476.49,A
48327,197.58,B
48363,33.02,C
48369,85.02,C
48443,69.48,C
48464,56.29,C
48467,139.75,C
48469,946.22,A
48477,145.65,C
48485,82.34,C
48493,57.4,C
48497,580.35,A
48565,68.61,C
48611,431.85,B
48615,228.63,B
48620,2860.41,A
48651,2346.37,A
48689,909.87,A
48706,1376.39,A
48710,74.02,C
48719,241.74,B
48772,39.27,C
48787,32.88,C
48802,674.44,A
48816,33.6,C
48822,61.25,C
48824,338.51,B
48832,36.81,C
48875,306.26,B
48917,271.91,B
48958,2301.2,A
48991,1809.65,A
49041,66.25,C
49042,526.81,A
49069,144.64,C
49091,79.96,C
49092,2664.16,A
49117,150.26,C
49208,19.57,C
49233,271.85,B
49235,1924.91,A
49246,461.68,B
49253,1738.19,A
49268,30.95,C
49270,276.62,B
49287,689.14,A
49317,63.62,C
49328,70.45,C
49349,152.25,C
49364,819.76,A
49486,224.48,B
49493,183.97,B
49496,73.27,C
49529,83.02,C
49549,116.22,C
49593,86.75,C
49612,396.15,B
49623,78.36,C
49631,80.27,C
49637,81.68,C
49645,268.51,B
49673,651.43,A
49674,51.89,C
49677,1100.35,A
49679,1401.94,A
49687,443.64,B
49691,261.2,B
49739,45.76,C
49755,47.66,C
49788,35.91,C
49812,723.85,A
49816,750.54,A
49826,2004.7,A
49842,337.49,B
49846,32.58,C
49875,202.76,B
49917,196.53,B
49969,44.64,C
49970,228.86,B
49975,2201.69,A
49976,291.91,B
50074,762.65,A
50116,147.54,C
50133,143.66,C
50186,47.3,C
50198,65.16,C
50232,295.35,B
50277,523.98,A
50294,150.15,C
50353,2147.62,A
50380,2153.52,A
50401,84.91,C
50422,867.6,A
50423,336.52,B
50467,2818.58,A
50522,219.93,B
50526,594.57,A
50570,110.5,C
50583,684.65,A
50603,1931.88,A
50606,663.57,A
50619,70.62,C
50627,60.8,C
50643,47.88,C
50645,54.2,C
50659,77.67,C
50664,2759.42,A
50678,10.72,C
50708,493.69,A
50736,188.67,B
50741,297.67,B
50769,2997.81,A
50807,34.08,C
50815,96.48,C
50817,62.49,C
50838,893.03,A
50869,68.47,C
50871,210.51,B
50874,1773.85,A
50879,2071.72,A
50880,203.07,B
50907,641.0,A
50934,385.85,B
50958,105.75,C
51025,56.86,C
51041,63.26,C
51054,81.15,C
51055,2223.97,A
51059,129.67,C
51083,2458.2,A
51084,30.56,C
51086,52.32,C
51104,41.68,C
51116,655.3,A
51125,363.81,B
51145,244.12,B
51152,174.81,C
51171,313.09,B
51198,86.76,C
51221,45.51,C
51242,63.43,C
51243,81.27,C
51288,68.85,C
51298,364.28,B
51316,57.97,C
51317,426.46,B
51354,78.51,C
51362,424.42,B
51363,375.66,B
51370,54.47,C
51385,59.46,C
51420,240.36,B
51489,76.15,C
51539,299.11,B
51548,342.82,B
51578,881.31,A
51585,315.25,B
51608,87.72,C
51631,120.56,C
51654,11.38,C
51681,183.54,B
51683,436.9,B
51768,72.84,C
51780,71.59,C
51806,17.15,C
51808,72.88,C
51810,2122.14,A
51819,969.78,A
51828,62.29,C
51833,499.76,A
51861,183.04,B
51883,440.27,B
51894,705.79,A
51896,224.15,B
51904,143.27,C
51927,177.61,C
51956,798.16,A
51963,52.02,C
51983,50.46,C
51994,2367.58,A
52002,50.13,C
52003,175.13,C
52007,474.6,A
52008,51.11,C
52010,34.9,C
52023,29.01,C
52029,746.07,A
52031,1867.74,A
52053,523.14,A
52057,1730.15,A
52062,105.51,C
52100,281.39,B
52104,59.87,C
52147,273.68,B
52164,141.85,C
52225,1844.42,A
52231,654.3,A
52295,535.89,A
52328,904.95,A
52375,345.09,B
52387,2200.29,A
52395,127.68,C
52404,170.33,C
52412,533.95,A
52432,154.33,C
52472,867.13,A
52484,138.09,C
52496,311.55,B
52546,200.57,B
52647,118.67,C
52666,350.03,B
52710,98.84,C
52721,1290.51,A
52739,1330.33,A
52770,290.02,B
52771,156.84,C
52774,605.62,A
52798,78.15,C
52809,90.14,C
52880,399.19,B
52903,904.2,A
52922,380.74,B
52939,131.92,C
52967,217.26,B
52973,123.74,C
52998,182.1,C
53030,277.48,B
53033,162.71,C
53036,80.61,C
53054,167.85,C
53068,303.05,B
53082,238.05,B
53090,135.83,C
53109,1285.98,A
53180,814.87,A
53195,27.25,C
53213,2713.28,A
53222,251.94,B
53253,12.04,C
53274,837.64,A
53288,70.56,C
53290,641.57,A
53291,16.08,C
53300,134.13,C
53309,832.57,A
53320,767.05,A
53331,313.64,B
53360,40.62,C
53406,146.73,C
53452,449.03,B
53492,6.09,C
53505,92.89,C
53528,47.75,C
53538,279.73,B
53553,2704.18,A
53559,749.63,A
53564,97.06,C
53593,243.88,B
53606,905.19,A
53609,68.5,C
53621,327.32,B
53635,204.42,B
53654,424.72,B
53667,218.76,B
53669,258.8,B
53691,21.6,C
53694,308.31,B
53696,196.33,B
53705,2781.85,A
53755,213.53,B
53761,136.62,C
53772,63.76,C
53784,253.43,B
53795,250.29,B
53807,835.27,A
53818,195.09,B
53821,88.35,C
53835,66.73,C
53851,2656.85,A
53904,443.74,B
53911,381.54,B
53915,27.58,C
53973,718.46,A
53986,918.85,A
54014,227.02,B
54017,57.11,C
54018,1207.74,A
54040,61.44,C
54074,158.19,C
54077,137.3,C
54086,77.65,C
54122,49.36,C
54124,132.23,C
54153,1498.17,A
54157,1340.08,A
54173,115.78,C
54195,184.51,B
54205,68.3,C
54206,1158.93,A
54217,355.26,B
54228,974.06,A
54235,84.49,C
54256,209.09,B
54258,48.23,C
54283,196.86,B
54354,246.18,B
54394,71.87,C
54397,71.91,C
54401,100.13,C
54425,121.67,C
54439,20.05,C
54502,2646.78,A
54509,2948.23,A
54512,33.06,C
54516,240.65,B
54523,198.53,B
54539,585.65,A
54580,43.36,C
54585,1699.98,A
54606,51.88,C
54628,1081.16,A
54630,1646.54,A
54656,59.54,C
54673,30.3,C
54674,297.3,B
54708,285.34,B
54709,27.33,C
54722,260.02,B
54732,92.07,C
54733,277.36,B
54734,66.35,C
54744,400.57,B
54749,175.52,C
54775,106.84,C
54778,102.37,C
54786,173.24,C
54809,249.59,B
54860,165.38,C
54874,72.61,C
54904,68.89,C
54906,370.94,B
54939,58.67,C
54945,949.53,A
54955,197.01,B
55006,73.17,C
55007,2091.89,A
55016,78.3,C
55049,979.5,A
55128,59.84,C
55177,820.71,A
55193,2163.55,A
55197,2999.68,A
55244,84.0,C
55302,252.96,B
55307,750.63,A
55323,1054.18,A
55328,35.4,C
55335,270.18,B
55375,601.7,A
55410,10.96,C
55432,38.16,C
55509,998.77,A
55530,34.11,C
55534,1175.25,A
55536,2173.46,A
55552,150.06,C
55617,19.69,C
55642,23.47,C
55657,2831.67,A
55658,22.27,C
55680,94.71,C
55689,469.32,B
55693,253.31,B
55711,113.55,C
55770,462.03,B
55858,238.8,B
55907,31.15,C
55922,485.64,A
55927,147.86,C
55941,2978.03,A
55947,168.99,C
55962,464.15,B
55976,117.01,C
55987,94.38,C
56010,104.36,C
56043,2642.63,A
56044,19.09,C
56059,517.76,A
56063,69.56,C
56065,1558.48,A
56082,344.24,B
56096,62.46,C
56129,101.57,C
56163,163.31,C
56195,172.11,C
56213,539.12,A
56225,417.38,B
56259,810.21,A
56323,137.98,C
56330,2998.51,A
56332,528.65,A
56345,1891.69,A
56346,58.2,C
56398,250.67,B
56400,549.18,A
56417,376.34,B
56436,62.81,C
56445,1845.72,A
56453,98.33,C
56506,137.41,C
56516,96.63,C
56535,2571.59,A
56557,100.63,C
56569,77.09,C
56577,96.43,C
56583,77.42,C
56598,92.05,C
56618,262.37,B
56637,52.7,C
56642,108.64,C
56672,1848.14,A
56689,285.54,B
56702,184.6,B
56707,1139.95,A
56743,286.04,B
56745,72.01,C
56762,127.7,C
56764,79.91,C
56780,216.14,B
56799,687.12,A
56825,250.4,B
56833,99.09,C
56834,499.4,A
56888,706.7,A
56973,290.22,B
56982,2438.08,A
56993,60.72,C
56998,318.08,B
57002,793.88,A
57010,45.54,C
57017,81.59,C
57036,257.64,B
57047,85.01,C
57055,195.47,B
57073,271.13,B
57110,83.75,C
57128,201.88,B
57145,970.08,A
57169,268.25,B
57173,326.72,B
57198,165.49,C
57226,29.24,C
57228,931.48,A
57349,2031.26,A
57404,2617.43,A
57465,23.61,C
57503,481.4,A
57528,18.51,C
57570,193.37,B
57630,408.83,B
57655,2734.89,A
57675,450.69,B
57722,289.69,B
57726,227.81,B
57729,230.06,B
57730,62.32,C
57752,77.31,C
57775,727.05,A
57799,212.79,B
57838,175.3,C
57867,96.47,C
57868,192.01,B
57893,647.96,A
57903,132.44,C
57908,178.09,C
57923,293.8,B
57926,83.86,C
57932,400.2,B
57937,254.04,B
57969,74.93,C
58005,45.35,C
58091,15.43,C
58113,65.0,C
58160,106.87,C
58183,84.07,C
58198,68.16,C
58211,1206.63,A
58232,2937.3,A
58240,314.11,B
58268,37.66,C
58277,270.12,B
58294,276.47,B
58335,167.53,C
58366,74.36,C
58378,105.89,C
58390,2951.84,A
58396,132.53,C
58400,104.73,C
58407,48.3,C
58412,89.7,C
58413,82.04,C
58439,78.57,C
58449,84.27,C
58462,223.74,B
58487,60.0,C
58510,40.91,C
58523,295.96,B
58531,498.36,A
58533,622.52,A
58536,93.49,C
58546,181.13,C
58565,120.4,C
58579,2675.75,A
58587,107.78,C
58608,223.4,B
58629,182.03,C
58664,266.41,B
58686,19.29,C
58694,251.63,B
58719,13.42,C
58724,99.54,C
58732,73.93,C
58752,20.12,C
58763,759.25,A
58777,44.78,C
58803,341.7,B
58822,86.85,C
58826,2284.57,A
58834,133.3,C
58839,83.52,C
58843,137.79,C
58849,1326.34,A
58883,330.15,B
58890,364.95,B
58905,364.96,B
58916,461.8,B
58937,49.73,C
58944,174.06,C
58952,331.12,B
58954,437.2,B
58976,323.16,B
59017,113.05,C
59028,20.88,C
59045,20.41,C
59084,513.79,A
59114,51.63,C
59129,82.59,C
59157,94.48,C
59168,183.49,B
59169,541.01,A
59213,149.98,C
59223,711.74,A
59229,309.02,B
59235,102.92,C
59244,379.19,B
59263,206.16,B
59272,2284.89,A
59276,51.11,C
59312,55.61,C
59371,573.84,A
59423,290.5,B
59425,198.48,B
59445,499.14,A
59456,19.12,C
59530,888.84,A
59549,59.77,C
59558,1371.31,A
59633,211.58,B
59648,2428.91,A
59674,307.26,B
59684,277.42,B
59697,219.75,B
59706,1239.65,A
59719,572.48,A
59724,416.55,B
59736,910.39,A
59737,70.06,C
59758,380.07,B
59780,1540.35,A
59798,407.68,B
59808,69.29,C
59819,43.21,C
59820,346.66,B
59853,27.81,C
59889,41.54,C
59893,307.7,B
59895,711.89,A
59927,154.39,C
59946,87.92,C
59954,30.61,C
59976,656.23,A
59986,198.76,B
60039,248.64,B
60044,572.86,A
60056,37.92,C
60066,286.56,B
60081,95.32,C
60146,705.14,A
60158,65.67,C
60185,1999.3,A
60194,200.53,B
60207,80.29,C
60242,1286.79,A
60244,201.16,B
60248,618.1,A
60278,660.63,A
60308,156.13,C
60310,251.03,B
60324,1867.72,A
60333,108.88,C
60336,66.37,C
60337,47.25,C
60339,26.37,C
60362,2041.1,A
60382,225.37,B
60400,40.89,C
60404,239.94,B
60405,175.02,C
60452,910.83,A
60468,1009.39,A
60476,198.39,B
60498,67.13,C
60502,593.14,A
60516,66.58,C
60545,40.16,C
60552,192.61,B
60595,424.57,B
60599,1496.43,A
60638,984.43,A
60656,308.54,B
60659,200.85,B
60679,273.6,B
60698,18.66,C
60753,442.62,B
60770,151.47,C
60805,69.79,C
60812,340.88,B
60821,371.52,B
60832,558.71,A
60838,370.06,B
60849,894.03,A
60943,2046.71,A
60952,91.49,C
60954,1859.77,A
60961,97.77,C
60965,985.66,A
60997,263.62,B
61019,91.17,C
61051,105.04,C
61082,88.07,C
61091,180.02,C
61103,105.04,C
61110,93.98,C
61196,443.53,B
61236,207.25,B
61243,24.43,C
61269,147.8,C
61279,139.57,C
61291,59.55,C
61324,249.99,B
61369,89.64,C
61389,129.12,C
61416,395.04,B
61445,351.27,B
61452,16.93,C
61456,379.94,B
61461,718.54,A
61468,480.37,A
61477,68.03,C
61507,343.56,B
61514,68.26,C
61519,73.69,C
61560,278.67,B
61562,216.52,B
61586,500.84,A
61603,77.15,C
61606,513.07,A
61637,186.17,B
61644,50.58,C
61663,127.54,C
61698,507.03,A
61707,30.19,C
61713,785.37,A
61738,50.78,C
61750,149.27,C
61761,232.29,B
61762,113.77,C
61768,410.62,B
61777,88.92,C
61807,816.29,A
61851,23.48,C
61861,12.71,C
61890,32.68,C
61895,1097.5,A
61898,2198.49,A
61935,190.47,B
61981,125.42,C
62048,432.38,B
62053,1635.42,A
62060,2173.51,A
62086,147.11,C
62113,60.71,C
62243,64.98,C
62351,42.09,C
62394,35.6,C
62425,97.85,C
62447,36.35,C
62465,633.91,A
62481,587.36,A
62493,161.9,C
62528,252.11,B
62533,953.82,A
62550,163.24,C
62584,372.39,B
62610,107.95,C
62665,141.96,C
62672,272.51,B
62687,82.34,C
62690,46.41,C
62691,75.38,C
62704,108.32,C
62730,58.11,C
62744,195.85,B
62746,292.4,B
62757,51.12,C
